Heap initialized
650577607,957247896,771070369,504296404,874099898,836130481,-787017174,-234532970 inserted
Top: 419208564,905576011,366889252,108812851
Top: 419208564,905576011,366889252,108812851
419208564,905576011,366889252,108812851 extracted
-233739521,-296867933,-792133998,177839216 extracted
-436656627,-722239020 inserted
508697839,107123297,-368730156,-714141613,667892011,711613762,-302862590,826061961,675292145,96439802 inserted
-505738774 inserted
-765674045,822586830,669397827,319016779,586085860,-144731663 inserted
222035947,796616534,-794186098,275392765,9011706,-622964790,270665254,-552419377 inserted
Top: -505738774
-602556057,579461848,-661025256,457949348,887792905,399323945,59767803 inserted
Top: -505738774
-662528872,-106434096,-115555355,-764587083,-798257013 inserted
Top: -505738774
-505738774 extracted
-856745053,-391126273,766352714 inserted
859567741,-32098742,-644628160,-957891184,383239915 inserted
Top: -436656627,-722239020
-381128384,436362993,279571325,798563460,-833026841 inserted
496806656,-378754532,-935223925,-212582454,263895868,516067455,-253798117 inserted
-436656627,-722239020 extracted
912875560,954856979,-203257695,-350245442,-684212982,500751677,379321385 inserted
65261648,212164110,-100536646,-930710859 inserted
442674960,598480036,-54774577,-914161555,-275857411,-349621231,551779241 inserted
Top: -856745053,-391126273,766352714
149908711,985850528,-935468565,-245192052,-561239502,787356056,-384436115,-277585940 inserted
343478358,83844316,-580707500,776939453,130908797 inserted
631632057,-547262225,-207621228 inserted
Top: -856745053,-391126273,766352714
818290817,-764369722,-263717821,-982186897,-424978474,541166829,-915527803 inserted
-856745053,-391126273,766352714 extracted
Top: 631632057,-547262225,-207621228
631632057,-547262225,-207621228 extracted
Top: -274565151,-17877069,-744392494,214844637
Top: -274565151,-17877069,-744392494,214844637
472242348,-250041139,7377466,623239127,-540925386,944824599,-410341570,-200732488,-106393629,789683524 inserted
Top: -274565151,-17877069,-744392494,214844637
Top: -274565151,-17877069,-744392494,214844637
552642559,70322641,-193257357,-977875194 inserted
-274565151,-17877069,-744392494,214844637 extracted
Top: -402039646,718645619,507959024,398407087
-402039646,718645619,507959024,398407087 extracted
-513951087,-315825639,380851220,55547623 inserted
-793866910,-311537978,488535522,-395498798,103165628,-966767241,710356750,-91916661,493670539,167889534 inserted
-709943881,-168222862,561289164 inserted
-327501635,346038004,889219375,246455352,-328095858,355126763 inserted
Top: -709943881,-168222862,561289164
Top: -709943881,-168222862,561289164
-709943881,-168222862,561289164 extracted
-781951370,-288879433,-894060458,510290949 extracted
Top: -398486722,-172734668,-75632622,-385619817
-626244750,-894150048,709497457,869874411,-742806532 inserted
-398486722,-172734668,-75632622,-385619817 extracted
Top: 100586291,-772517851,102754854,775657291
-882553154,544044998,-938209827 inserted
-786537458,-692800395,486799545,916478275,-69801222,620330575,-777749755,-367484845,-515556659,612447253 inserted
393747325,712788916,-237619785,-484734116,-346337785 inserted
525393698,-994240813,-271815285,442583094,683114713 inserted
Top: -882553154,544044998,-938209827
-523358036,698099574,-674755375,-193371801,-765783206,-945003800,462953574,-854475621,868084785 inserted
Top: -882553154,544044998,-938209827
599416741,-429038478,-381994986,6079146,321686192,-435062592,-695537609,-695361851,-97547807,576772005 inserted
672619411,49218214 inserted
Top: 672619411,49218214
349614537,-547161105,-887216138,-230421020,-758193751,525017376,-984845103,-177814886,874131079 inserted
722742292,-92248406,351735180,-200929062,-86313012,-887605283,276458665,-139095350 inserted
672619411,49218214 extracted
-33860205 inserted
Top: -33860205
-33860205 extracted
Top: -882553154,544044998,-938209827
Top: -882553154,544044998,-938209827
-750598382,-104734010,-565038575,912840513,-970031786,587956889 inserted
-119635765,-116450415,-625080007,-584203521,-615170134,73020895 inserted
653825195,273277520,803330978,-876742228,290690733,227044726 inserted
Top: -882553154,544044998,-938209827
Top: -882553154,544044998,-938209827
Top: -882553154,544044998,-938209827
Top: -882553154,544044998,-938209827
-882553154,544044998,-938209827 extracted
510019094,-873045880,281995967,662290821,87492812,580521777,788219973,-552928899,369580152,-647656669 inserted
Top: 100586291,-772517851,102754854,775657291
521862461 inserted
Top: 521862461
521862461 extracted
100586291,-772517851,102754854,775657291 extracted
-773263659,-782333558,-305081032,-186299214 extracted
503551761,-592450295,-28154273,-738008012 extracted
908344883,719570924 inserted
908344883,719570924 extracted
-744264013,-227411608,-408590188,-299889616,-140674224,-72068353,361457011,-195087895,346600220,-555153253 inserted
-863624671,189092257 inserted
-863624671,189092257 extracted
713818866,987103833,-469464556,-146726722,-711891855,888744918,689109563,-570636540,936182392,-35697531 inserted
-831117667,200276893,-993540866,701046952,955577217,-37124361 inserted
56783439,588063075,850320914 inserted
Top: 56783439,588063075,850320914
56783439,588063075,850320914 extracted
-32337196,-608886884,-172795360 inserted
113654551,-234473159,565905370,-87992471 inserted
-109274834,-446900008,-748815314,12436544,413895176,-650170901,560012168,-684545225 inserted
Top: -32337196,-608886884,-172795360
Top: -32337196,-608886884,-172795360
952579863,553324875,513729548,-904384843,259492160,921612128,178803732,-180700259 inserted
-305424061,-851048297,488992548,-729229621,-419973932,669025977 inserted
-32337196,-608886884,-172795360 extracted
Top: -634195101,-254301693,539543421,938912981
-634195101,-254301693,539543421,938912981 extracted
764455405,-388033314,-732127157,-179110848 extracted
Top: -369329771,455950892,669042906,94126142
747618763,-17779477,482610502,638004754,60013319,-673056420,-745498137 inserted
-896990196,-882588497,-780319267,458053556,-36782799,-925644882,-691417485 inserted
-369329771,455950892,669042906,94126142 extracted
375399228,-498448054,549695676,276758791 inserted
Top: 774762847,996704401,683155580,-539763285
Top: 774762847,996704401,683155580,-539763285
Top: 774762847,996704401,683155580,-539763285
Top: 774762847,996704401,683155580,-539763285
Top: 774762847,996704401,683155580,-539763285
-354183733,-142490058,519237260,120244669,-955086729,-217360211,248400724,-671765424 inserted
Top: 774762847,996704401,683155580,-539763285
774762847,996704401,683155580,-539763285 extracted
652079973,-481191473,988688010,383465313 extracted
-390019372,290283582,-843287271,-285180328 extracted
-916660548,791757159 inserted
800862125,-742119425 inserted
887073114 inserted
-531727119 inserted
887073114 extracted
Top: -531727119
Top: -531727119
-531727119 extracted
-526286397,-111733696,156891259,236794974,249360803 inserted
Top: -916660548,791757159
Top: -916660548,791757159
-916660548,791757159 extracted
-54166627,-31726889,-945231726,-640405431,856389414,254347296,-663773706,-319228800,-987488806 inserted
800862125,-742119425 extracted
-837572516,-476975586,630014302,-511881168 extracted
402757069,-387380843,-917783043,106353326 extracted
519091684,-186880083 inserted
310118852 inserted
Top: 310118852
310118852 extracted
149155776,484691501,-292097036,-186217690,728801863,848848406,246916548 inserted
Top: 519091684,-186880083
693179623,763702894,-917674278,771339018,171351492,-887022474,-671526361,-821380761 inserted
-95279407,444369111,777394228,960042339,-274328414,208532884 inserted
614182667,250932842,856853959,266636242,-969268785,834360081,38646506,754403119,343741968,473244413 inserted
519091684,-186880083 extracted
857312229,164967626,-308707786,483509322 inserted
Top: 32383854,-863338095,937268999,786081098
32383854,-863338095,937268999,786081098 extracted
-413986532,-751412526,-283593110,-909977882,-241683453,-369780856,428973433,575927793,804841633,101798753 inserted
448043768,516207079,13955937,232537259 extracted
Top: 693601983,-608664725,628614977,-984869729
-725289104 inserted
-725289104 extracted
Top: 693601983,-608664725,628614977,-984869729
-765706487,-777564939,336696401,860694149,459695713,-754226860,-433839088,-992281928 inserted
846646063,-995471867,-832352111,-146673734 inserted
Top: 693601983,-608664725,628614977,-984869729
774860586,314219275,727050615,964067027,78764697,-10393834,-549190106,-640482206,-226305312,286987931 inserted
Top: 693601983,-608664725,628614977,-984869729
1967017,200179588,-5102525,-956859167,545274901,-726751578,101219062,-76669194 inserted
693601983,-608664725,628614977,-984869729 extracted
Top: -71476706,-794868971,-162476846,-603306527
Top: -71476706,-794868971,-162476846,-603306527
Top: -71476706,-794868971,-162476846,-603306527
Top: -71476706,-794868971,-162476846,-603306527
-351717891,694178244 inserted
-351717891,694178244 extracted
Top: -71476706,-794868971,-162476846,-603306527
-71476706,-794868971,-162476846,-603306527 extracted
-596398552,955653510,64748308,224911760 extracted
-927380397,-569854500,169392921,40938173,-927765208 inserted
914663866,521501005,140184252,-877205736,995744937,802892819,394916344,419243442,-412464364 inserted
-949723912,508457914,-432788473,-652332487,-900767813,503768032 inserted
-20078049,70901836,211176112,281996812,-897905911,-235917852 inserted
-72083278,-696005263,-750784199,-367301999 extracted
661326763,-509379321,587533377,515165336 extracted
185843095,120292917,-4508616,274041509 extracted
Top: -737711193,395611608,-514301461,-999919527
598732036,389855089,605901111 inserted
598732036,389855089,605901111 extracted
Top: -737711193,395611608,-514301461,-999919527
-737711193,395611608,-514301461,-999919527 extracted
699050791,-593241521,-134795237,-536515714,-845741072,75980983,-208201187,898168562 inserted
-902210317,-171509510,472909784,156692844 extracted
213802626,-311311994,-877470553,-87903494,-584650218,184480054,956716931,27782511,938383542,-697945110 inserted
Top: -720187149,916132995,-34391047,733373169
-720187149,916132995,-34391047,733373169 extracted
990157526,-245723104,422475830,-124981845 extracted
339315455,-758900929,517455788,221250040 extracted
641690510,-151828873,225337533,185663963,-425721811,-819213012,413062638,362080721,762088850,-140067683 inserted
88451928,812315914,-880535232,-175753654 inserted
664997530 inserted
664997530 extracted
Top: 931518738,-306632708,-166822509,569128077
931518738,-306632708,-166822509,569128077 extracted
874710254,-369302397,412646168,429354282,-55602882 inserted
7739836,-350840518,393261736,923295980,-96745480,-230247853,708901470 inserted
Top: 317097298,-896251946,14948049,209365974
317097298,-896251946,14948049,209365974 extracted
328017566,482180523,484976409,426386343 extracted
602361872,-372299301,-384499479,502069611 extracted
-619525997,-453281538,787892229,-426620553 extracted
Top: -521983205,-279257798,-793485659,-698825908
Top: -521983205,-279257798,-793485659,-698825908
-521983205,-279257798,-793485659,-698825908 extracted
159761123,721638243,-246557078,615060632 extracted
939175910,921607841,130919228,-962279594 extracted
Top: -972470269,-229738832,990859249,253605669
197836587,200128125,-924307480,-463775026 inserted
Printing heap:
-972470269,-229738832,990859249,253605669
733046050,395652466,-424828555,-272239315
458764188,111804375,-958871565,240448298
582449616,925324070,902728067,-522563883
306116286,10246369,-370016777,619776118
173817522,96770904,925856008,-605337040
969740170,-98930442,-537861311,-707560447
-955504836,679891817,-240541084,-883196125
623818018,628652117,-627631353,-310047319
-673773482,931515228,352794407,-641740712
810987587,-935423381,972050438,829970310
12806735,821619357,376908062,362139042
470644538,-652089129,696383632,-514572507
730499513,854868747,-384013360,-621999305
-977781379,571020419,101439371,789083897
-116698122,770702284,-219136209,509588467
-135042922,-567430548,522336328,-194397726
-830410708,849824592,426578069,-98576747
-991209227,-853312494,-680505077,-308551543
360091388,-496753364,-253124704,-58933200
-446013343,389670016,280208617,31675139
-662559422,325383603,-386905105,-550311599
-779916496,-732458486,-947209808,-248112629
-506035496,-80303896,-881234556,-467234322
447758583,-355662494,-764670451,136971830
912361316,-383001237,295031496,-918166035
-822867932,361452505,-118746301,257104373
65261648,212164110,-100536646,-930710859
552642559,70322641,-193257357,-977875194
-513951087,-315825639,380851220,55547623
113654551,-234473159,565905370,-87992471
375399228,-498448054,549695676,276758791
857312229,164967626,-308707786,483509322
846646063,-995471867,-832352111,-146673734
88451928,812315914,-880535232,-175753654
197836587,200128125,-924307480,-463775026
-901562585,-480076484,-105070827,-885177137,-583385519
-948565720,597572098,520406107,863247661,-953750465
-124493141,-270092412,11956080,906623808,564723769
414958147,-509200910,698103127,-598326012,184828585
-171919239,-694079031,622952466,485101002,681465140
2069110,-799567972,-466370297,-33666202,111234018
-783953740,-909569830,269230847,221571289,-702594634
-726388204,-723598062,875624081,767709524,536643667
74864811,341886679,-318970540,125552637,-333440181
887606517,-288151568,567660389,552964787,165600090
166909132,667485967,-822238397,593102609,-474204332
573583284,478598927,-798594541,-277311995,-870129495
337928312,-998175978,160509505,-727431770,-745958430
-713329451,-671322070,-357990635,-390002377,549108136
26344864,296260921,482327939,893249693,-450176592
891234246,349714671,-204312086,398960224,-135935461
408326154,298543556,365951138,65630038,918888230
867999020,-747157174,596251751,-393809861,803708362
236410107,353794658,-121915445,-168755802,283546847
298426275,289296565,695896770,812348212,-736376101
-239615933,-314881772,852765769,31337472,-317654940
515164253,-74647219,-263994454,-870470569,-235384741
853018108,207860421,493225190,555415627,762108534
-204706061,92829971,732249370,480076072,-319669191
506906946,-790506991,-658552189,373201410,-666772923
-412598428,335120243,113570398,5943921,-146827201
991597188,254509223,-413326924,87131129,-245082704
-841598023,-571702523,-541994707,-993957815,81943808
520950408,-666005201,906457495,-75929295,-1892750
677065333,560969692,-121167740,204244109,-125466865
-503382512,-909997591,903020535,-741446783,203709635
-848386411,470130338,683272825,-325467279,386243255
-998740644,-49558651,-179030421,-839308724,603080411
936269176,-949353027,-535612326,-633190942,-931361797
-875817559,633965278,945193196,176266630,808064106
900699946,526431760,-544955650,-101658547,793103406
757737593,634080161,-582802121,323069665,-902681728
73387807,392450879,-786698914,-371121530,125449005
-343957587,-300116733,-152884745,-100543460,-355560738
-810165137,-505602290,913694638,282943264,650238730
109592322,663465359,-188092159,-653957349,998505261
932868765,-465750956,-271630571,-183400633,-465697644
-885800561,720526411,223941863,-304882827,-88617759
606622368,208570842,374234575,526402153,96232540
494176935,-364499938,333065305,428879764,429789604
505992631,-722528475,465932769,924045206,101530658
-300654016,962794211,-333868482,-417103174,608045179
314237850,-968679236,-259162483,-301773622,208856667
-784087921,335871310,970077515,529887916,841479191
-982269432,-535714364,-984157882,-382164462,-206360259
-909291848,-270022980,-686654907,318928073,127995791
-974546224,-249128742,-851526585,522714072,393583098
282659713,-145847199,693428215,-902072132,183460598
-992771546,-92953832,-827264163,19740342,66506116
-853268516,-277595755,809712424,-795001687,470223072
-562750569,-967767637,815105216,-920236152,243634858
-975027438,666641286,-25407798,-869525072,153564307
-352092359,755355437,-827822037,-156105668,-5674729
775049446,-825989965,802274320,-937209903,252715046
-872733426,-761080123,737745114,-628931233,-47489773
-689724142,661658168,-894393457,-185789216,465469374
-538032703,-374276511,615065978,500846771,-218005822
137204030,355006996,532221242,681248245,550481241
-530920849,573993573,-966441076,-913287090,-31323402
-296452231,-911457350,517573613,-648783609,-308515818
366262614,787945656,689095802,-856527890,-255860205
711610189,-713340895,-618915658,972299202,112842289
852620080,69601951,-627416065,881036457,322605310
-842559107,919577284,818079070,-203502023,-250450187
445501947,-879636127,-456922696,-151786893,276319545
-342649783,162535538,-144754421,-572968811,-272973574
-204450429,254298718,-71828755,-415599064,-222348458
252516122,545960489,33898355,-100135522,352063989
817960124,37211524,-721388156,355155921,-338440471
-406983153,263792385,-146656350,-163713259,263806550
-374826278,-52470512,-985380182,-692047237,-800431959
-905812812,143332249,-223543493,-708839846,824298548
-861386168,-423567672,-481335383,328242506,-133747365
-846189579,806571042,693696974,-573933442,-543944541
191022843,-886778705,-437836179,-18639253,-234409126
-461424216,-279389131,311580108,382147262,-85863102
522780593,834340422,-227737160,-909212509,902259697
359331867,765028506,90298032,243553542,11981776
-662528872,-106434096,-115555355,-764587083,-798257013
859567741,-32098742,-644628160,-957891184,383239915
-381128384,436362993,279571325,798563460,-833026841
343478358,83844316,-580707500,776939453,130908797
-626244750,-894150048,709497457,869874411,-742806532
393747325,712788916,-237619785,-484734116,-346337785
525393698,-994240813,-271815285,442583094,683114713
-526286397,-111733696,156891259,236794974,249360803
-927380397,-569854500,169392921,40938173,-927765208
874710254,-369302397,412646168,429354282,-55602882
178684358,-267255448,757195715,-764071478,-715088266,-315311814
340666859,64966469,-16635180,-78090865,-996187463,-981025379
-88575353,-336855373,-47563352,-255283834,222900786,-103209236
-161531891,384115715,415495022,159569345,-969385478,611456698
221036492,-895852117,-40157803,803214665,-459496576,278837141
846969535,-161425132,463705655,299017770,187538475,-781328424
-748603782,-846589077,513735118,316594500,660643624,257462423
444306468,260178647,158449310,-893232839,301665819,-259094399
381584625,-836293432,-7032786,271572739,538522780,-582716157
-632767544,530808770,-90960934,-537407020,614805710,-828019120
219156028,-731135011,848760763,36773754,811966013,463605427
909012887,3847734,-930030450,-547525215,417563369,-234620650
-516446312,-505716313,-570040090,594003367,-50874777,489958779
753312838,-534207871,-423109448,-525978799,512726972,738703809
-312340965,-385573533,-526580471,96732546,796658341,-148983458
-559945633,941935512,-90832168,-631959337,-751686707,-676369787
981044245,759722305,421759457,-747578699,156328475,145824874
-346404057,919178509,548151418,668014243,-754027838,-838446042
-294899189,454045692,400494852,-604756467,-710207633,120193850
738021903,361918878,-969913727,-996675900,-278939719,267610887
-633557762,-966647431,-297797283,299615832,310025451,-846992574
195990391,-606975494,-740961807,180367489,111357843,-298987346
236705184,311201146,-934224969,-521683306,21419438,-138037547
-630314998,206490956,-143407241,487674579,577080354,409782078
-821873929,-330781366,248509820,324902960,711769804,-982131098
576691777,-504111148,-59444756,-589634297,-456866151,-720040841
382066491,958043698,919729099,526634509,-569182461,286140235
906764416,369869918,645523517,-915020255,533941815,98074358
-309562739,296982852,-126766498,-879476177,682246500,31833988
168647470,-521905425,465254400,139540359,-12895424,155586612
95346744,415640439,-677911262,-581777269,-258562768,-614797487
625949,967985290,200982771,-789353681,356007935,-214367162
76595115,663903334,962701560,-150963708,-193692642,606276429
-771951800,-992079077,259682563,-887516938,-380480328,-482614157
-974484597,-283327670,-487678943,2881768,650541907,92110145
-49089013,-786827120,-457976807,-441501243,-498270136,958717529
531591938,-603769230,916076949,-996259641,-843414813,-79968924
-264191001,866972036,42525911,439294774,-724615722,-120722978
-195118881,591104070,693501384,878750145,520201772,-68797469
322057701,-851069030,785758328,-84952712,-54413050,-684707635
727148084,-533950523,408130858,316998427,-168412818,931842002
-257667613,985676365,714821541,79929175,459628846,197265261
271276722,-679741519,-387556465,798644418,967487977,68360962
-945544451,318461975,-132018059,-911700070,-210816651,58835097
26637247,-537445505,-655758769,337120113,650386248,707319312
-695612152,74821997,22835335,965242096,-941290416,637219302
-916441014,-108446782,-817219449,-396079071,-302281035,111555988
-917277226,19887003,758774576,-442689765,-226429944,-482868860
-593549353,-112201928,862203905,855643685,327065084,313292834
648439077,850090697,839412754,822693587,677580821,-540816790
-354125258,-795626807,417812955,-148511119,23642047,449197800
-376165073,718892204,775541694,-317808206,-428937094,-451645687
-575823124,554033290,-894161324,767674030,429782758,982248526
-721665548,248536294,-401861950,-370325632,-281764759,155280307
-3426,658895310,-959048266,-807703757,-870349521,499552196
839220432,434699425,766171642,-506578232,192968560,-12567732
710013892,-999349715,-375358080,798928370,-584237503,-245097780
707508468,-719103927,-679690643,980635271,-565203542,964856219
667195092,886252407,699625906,-349515472,859599487,-359352337
-143792191,-405879083,-361966843,115241437,324236891,-138267731
-413489367,-574444889,877727268,-442520955,-231671627,918979472
849716242,265768583,37062436,364967200,267812262,840353381
938588390,-157985800,-353032582,95130529,-772934134,-543680981
-248381996,146102575,-804715161,631043214,-282549059,660413817
-571387907,912080499,876633507,530360345,-173385369,-778121120
471457000,952776712,694998889,337033557,570649888,32168429
980581081,-664253468,-192732381,852841695,579987265,-264318422
916964477,-143170274,577793550,923706387,435965833,-620286784
101665366,335763606,564561979,-171497299,247918211,480093274
-518777639,-735164351,-375701226,996965732,-140313252,791901521
502898,-944086982,702919279,-206874474,-18827809,298280467
-614308521,-511879217,-266993945,441279545,-63180441,-711223856
423682697,-683284743,-206546717,48699462,550206457,967569074
947028476,-757651208,867467593,21529388,847342196,23254554
-914897581,-274630827,-357932786,762565595,756249638,-211494140
-821711022,-510277632,952867914,-751529761,449477749,-185875758
-116315727,-263734586,269320806,-372371956,-245829309,495716521
279255716,-942940436,269883123,215246312,-119397910,-318716826
-157288781,-128395517,-214711476,872045189,-915731012,695736336
876786088,-84863696,734004921,-243379648,-216665449,740620962
875313307,-77858426,-738186723,-895212432,771647417,516388184
-379558076,-200761667,200866744,-478947276,-641534868,776315016
-205710922,-658496056,-405179461,-68296772,-546080453,-13886393
811676759,-588515950,416280858,343258072,-62744689,706887253
247438193,810213779,-604000966,-249706863,-938947520,121070852
-175945758,-427187556,159953912,-332806097,-386465221,40788641
-179333632,494396270,-237515807,-467783275,285128681,-442204540
-253594094,-743419301,860940825,532205560,843726326,-710092439
-971061193,-486564490,558278686,397755786,466594123,-186818394
73689986,555634634,27729921,-840618741,-598895029,124705254
-765674045,822586830,669397827,319016779,586085860,-144731663
-327501635,346038004,889219375,246455352,-328095858,355126763
-750598382,-104734010,-565038575,912840513,-970031786,587956889
-119635765,-116450415,-625080007,-584203521,-615170134,73020895
653825195,273277520,803330978,-876742228,290690733,227044726
-831117667,200276893,-993540866,701046952,955577217,-37124361
-305424061,-851048297,488992548,-729229621,-419973932,669025977
-95279407,444369111,777394228,960042339,-274328414,208532884
-949723912,508457914,-432788473,-652332487,-900767813,503768032
-20078049,70901836,211176112,281996812,-897905911,-235917852
-329409651,-838300102,-212229256,598711228,-37949160,594687696,551376369
360593721,30212613,187738036,-506297127,406267255,-262259376,-780017249
110039229,333308444,229227424,-71641049,-133956227,101282306,-67342316
-11227076,655145942,-885035482,-439840692,-806699376,869782329,-30136377
-780012011,228628549,-256789935,307898199,-561172438,-598627121,-651698755
-26864546,849490315,-993333239,647006126,352509772,40932036,878474566
44803568,885160714,-752591097,-908276325,-594024078,484324707,-737390467
903699212,749135130,14495097,-805960784,-755994840,143410127,340160901
-839370265,93370749,705269171,-435642399,851377582,20388039,195944673
-654573672,-793753621,-376408768,-363888975,-317931112,-839277920,-984211689
710265610,-986130080,691183516,-385528358,-853432701,762417088,440906984
-229847337,-414484302,-585543242,527045392,-375865984,527837623,-165333149
-135426657,-414249593,-492540488,471106864,-615360971,651056065,-362107159
223005244,455909324,462892081,448526647,-561352462,-697109727,262073957
-915047328,-260308312,714728348,80844025,-88198624,-824221238,308458463
-870819679,310381849,65871632,167382379,622433703,376520428,-51475548
38560247,603173528,-940764921,-507510932,-585101085,-312637269,-822210259
123571861,678503492,88471011,-970782686,609619544,90137928,-790995945
942939857,238106918,972195730,435119483,560480406,672153882,-164099854
-208726032,-746234684,737552439,260147716,-993797772,742882321,42357891
318644324,-620576449,-574975121,365858620,-148794571,631966117,756273777
123025429,781040728,-923951235,-787377548,-649203261,196271633,312964702
-823868382,-572425460,-740374408,-960635105,765919560,-127005851,485502349
790774061,-37567873,910706772,345858080,-689388192,-574398293,738579945
-104634987,-696045974,-103327481,304822450,-200976199,308707207,-148142264
66988773,-658374632,673111088,371107069,345283745,129730047,-655521506
301523039,-393568602,-412262785,-32131009,752520029,-16636229,280266242
25254849,321845813,-603258911,172700213,138173574,-598364454,906405809
570075940,-142249586,706707009,-720918197,576798029,694366981,-572289109
-53849535,486314454,854592483,906770262,-791081447,-478545726,714529268
-693052654,-980310766,-90193681,-630948451,-34109547,-830353777,-845737112
-556841907,-976421821,-112478177,-301873875,-876828633,510236816,-759608146
245242555,-834581707,-233390314,475181962,-682385885,587062878,-768097943
458485866,970561876,-211573208,-185173575,-682758705,-597358235,-765564785
447953841,-820155087,-470851311,-639876092,939790223,-645769614,727099512
-619052461,828429882,-460981929,-469337455,232494328,-927794376,612527130
209975133,250456937,45541559,172488515,-849556961,512142558,222875967
-963799196,801571837,682732806,-417115426,-471525320,-649061358,-115789828
-587993081,-417620016,377200219,696187931,989584311,252939199,956186972
561616331,-72820828,156527209,-756661150,-44895031,-268716958,275965971
-865300718,-432596988,-541562963,422031143,202600231,869305775,-777542335
598469846,436158223,110242804,494568637,-522519217,-426043953,312046573
44276289,-993282398,-596915282,144027282,-599891795,668737344,-136899976
80100162,626434878,106061482,-748871868,948244133,-409012682,994037275
-68991762,973886762,288161509,-489990223,-590771287,61963752,831597155
-22898205,-477559594,-288352313,858683405,-425224930,555144808,595907147
-922513617,537616742,-810314613,-374316510,872316670,-373402027,-41667643
979296633,660523832,-517394439,222659631,848879978,-170837716,322073803
198780831,600494476,580847245,363723807,21869436,-703470620,-604902644
-638291960,455695369,305695211,77748294,744221321,-2662509,-252520573
-352288276,94464066,-376334503,-674906400,429524478,-324523226,683692438
-435799646,642010644,-749063442,-320914764,-591439426,83747328,-820734960
-288192543,-940274227,970545466,-358194928,-2571328,-750775079,-849265143
-931766337,-296998827,223586677,95251302,-909883370,852224807,-24204506
-891741341,-191024287,-177123737,-147459436,790637779,254011473,801715102
-878638430,-123079626,414144963,-918504975,747939408,-80172288,354749781
-111855522,-70673493,710005706,664591794,464715364,908923871,-384097387
-343197594,134191729,-712623387,159033912,-602555686,937602497,485488677
-231919795,-672089658,-410648457,62652167,341132532,-679406563,-289216412
-475684573,-661704302,334825295,-147022284,294836618,872358742,-476758974
-136115813,661971281,-667404605,-429771418,813304342,-515655280,-5248188
375486473,-752752733,-546082922,-929983856,550821585,417050297,-870622532
831663485,-622361466,-200981209,-364477798,456949516,197717021,892667332
96521813,458558606,440109132,552431842,-988902466,755224627,182723368
-466962610,731383473,83345882,958452331,-493069322,-269353641,-111685778
-130544780,611746876,542688223,582276261,-682867119,968949107,529182273
851761770,653349777,106389500,-756079596,-814979313,-525519897,947419447
847052606,-296988132,661376089,-690000657,-348295448,427583350,-1420246
-99009558,-675517891,627818225,-815914825,-266813048,-891939450,-145542454
407828426,-10028542,699457368,-313123205,544953394,-207430574,255814150
-560353137,-651782271,76619394,-58510584,-216182142,800007548,59353582
-867876548,566013557,-312187608,-322912673,514850610,935245486,919235353
883672575,391392353,-946603863,-550913313,691872968,875168851,-481768498
-479914742,-164851304,-168665171,940753266,-282466206,-555964922,-894513705
805091232,-153750764,145288291,-855579659,802794334,456615321,-798747363
140370793,-82350244,82362644,930933901,-1745472,122855295,-15771699
96060899,-234084186,193824483,-231725205,-72059177,748407465,357895285
114620923,256346943,605928143,879540342,748963478,485485596,297751638
255443749,727093131,-573213741,-997548347,-748198626,908120742,673674598
-324998818,517659091,722105869,60144628,-74745039,274756933,145946904
856150727,170378376,293442676,-491503502,930543163,-923547170,17103986
884747176,15789442,402903084,803515257,413871621,277766896,240750153
-668830095,-902298296,-425653359,448718054,719219436,-304145115,-961083145
-752040402,941907305,403177342,-929222084,358843469,800939548,-316979967
-840536562,-680552393,194768201,-712903443,-752184594,-323290423,-890735823
150459154,-847954424,-222861013,-903065638,948023651,-186799408,344362332
-121670889,805751682,-518099395,-292593569,915041088,900934927,-403040463
-705377966,-478712270,20726514,-884027910,686854001,405228789,-643873154
828887220,85654549,-642704013,21966956,-840807387,-647112778,-320582741
-602556057,579461848,-661025256,457949348,887792905,399323945,59767803
496806656,-378754532,-935223925,-212582454,263895868,516067455,-253798117
912875560,954856979,-203257695,-350245442,-684212982,500751677,379321385
442674960,598480036,-54774577,-914161555,-275857411,-349621231,551779241
818290817,-764369722,-263717821,-982186897,-424978474,541166829,-915527803
747618763,-17779477,482610502,638004754,60013319,-673056420,-745498137
-896990196,-882588497,-780319267,458053556,-36782799,-925644882,-691417485
149155776,484691501,-292097036,-186217690,728801863,848848406,246916548
7739836,-350840518,393261736,923295980,-96745480,-230247853,708901470
-955251395,-10582982,-845735497,-547842829,665995948,-530222258,-963467477,939397047
-366225244,794378906,742533082,-427226339,-54626282,-283256188,909963227,-319979377
18149316,-269539389,-268622991,-867250991,-994015442,82507715,-710391057,-274017689
-217964897,-739651855,152237730,-810788449,-423301176,929685751,-137134546,941729750
305439355,-26555167,33036407,265831775,-750805388,-112880919,-294475573,-884040775
-322365160,-298474453,450323862,-926595823,830492700,-291421766,-612385442,56638073
-1604974,-530548634,353942104,-36888420,-424415243,969038291,114185618,-744883902
-655082995,-365351092,346812155,-605501389,995892612,492670925,-675916254,511399007
-647436654,648024024,-91262698,-258817901,413557155,-154390506,976944300,-933689990
-941530986,395456355,553736088,-147850995,628296795,-29803167,-579484101,286877307
927729086,-677130870,301431447,-539549591,-952199414,501254614,622787316,-631349900
-625555932,-931021764,-494443966,909398929,-117834885,-313728625,770823027,-356683852
148349664,-830501011,-919643496,546796278,-131676186,187152627,-320053332,40691592
