Heap initialized
573083343,-300632406,16347414,-936405506,-366339698,-395441827,473165815,42631103,-435367838  extracted
-357619234  inserted
Top: -226919938,-347326381 
-562065101,551645439,-864345298,-338612906,737261368,-502185751,89814744,-250549558,-220183995  inserted
-562065101,551645439,-864345298,-338612906,737261368,-502185751,89814744,-250549558,-220183995  extracted
-121155323,-316109520,375303122,589866796  inserted
-295236205,-964339881,305232830,-992866515,-825648114,884982930,799287900,-265940447,-383100877,448248795  inserted
-295236205,-964339881,305232830,-992866515,-825648114,884982930,799287900,-265940447,-383100877,448248795  extracted
236093255,-202828653,196245748,-643224486,144309342,-950231206,-861279182,-703098617  inserted
Top: 236093255,-202828653,196245748,-643224486,144309342,-950231206,-861279182,-703098617 
-226049622,866302955,-143250998,266163289,857126854,-446325559,-641685915  inserted
Top: 236093255,-202828653,196245748,-643224486,144309342,-950231206,-861279182,-703098617 
-438769682,41148848,-497309098  inserted
Top: 236093255,-202828653,196245748,-643224486,144309342,-950231206,-861279182,-703098617 
236093255,-202828653,196245748,-643224486,144309342,-950231206,-861279182,-703098617  extracted
-438769682,41148848,-497309098  extracted
Top: -226919938,-347326381 
-226919938,-347326381  extracted
-572950552  extracted
Top: -567936584 
Top: -567936584 
-237883055,934599157,-790491453,254996586,991110461,609977659,-793677256,173311849  inserted
433259441,894535347  inserted
-567936584  extracted
-943025531  inserted
-943025531  extracted
-870275201,-364847654,930954485,-262026348  extracted
-155431222,-607942860  inserted
-413413364,790581018,803678024  inserted
-155431222,-607942860  extracted
-194819236,-745532224,745212578  inserted
-657495716,-9981482,-528154982,966970705,-752658779,419319884  extracted
-668328917,202029719,-757194773,-189564164,-99703353,-677694997,767356926,-525673002  inserted
-124954183,-300799643,-879962661,-500195167  inserted
893841536,52099927,-831914203,611674457,-807331113,-334188688,355824235,230500192,955053930  inserted
Top: -668328917,202029719,-757194773,-189564164,-99703353,-677694997,767356926,-525673002 
Top: -668328917,202029719,-757194773,-189564164,-99703353,-677694997,767356926,-525673002 
Top: -668328917,202029719,-757194773,-189564164,-99703353,-677694997,767356926,-525673002 
Top: -668328917,202029719,-757194773,-189564164,-99703353,-677694997,767356926,-525673002 
111744987,410024700,870712003,-215416326,47202451  inserted
-668328917,202029719,-757194773,-189564164,-99703353,-677694997,767356926,-525673002  extracted
Top: -124954183,-300799643,-879962661,-500195167 
-451990646,-924095647,-692103862  inserted
-786586506,-150024186,-30598639,266609138,692882728,962580591  inserted
-411757628,898396994,591297043,388506505,-166872140,-471496659  inserted
473993208,298194149,354504980,-592572065,-299290101,721658191,-297773994,-385150925,-224456524  inserted
-75440184,-318882021,-964119492,-856719094,221328937,-882522272,298713281,439749622,-523460792  inserted
380248322,-164834486,604759795,907812096  inserted
-410490975,-225705880,647743009,-882106758,-560441096,-182539963,128834741,281803073  inserted
Top: -75440184,-318882021,-964119492,-856719094,221328937,-882522272,298713281,439749622,-523460792 
635891430,582549714,371544174,560236763,-388210747,-861871220,854279346,780736474,-976873400  inserted
3661493  inserted
662625842,418001557,-786366029,-844128763,-426705292,20405389,-493659258  inserted
-75440184,-318882021,-964119492,-856719094,221328937,-882522272,298713281,439749622,-523460792  extracted
Top: -451990646,-924095647,-692103862 
Top: -451990646,-924095647,-692103862 
-990613916,-582880029,-376114291,-68848182,538988802,673045282,262506472,584996474  inserted
-451990646,-924095647,-692103862  extracted
Top: -124954183,-300799643,-879962661,-500195167 
Top: -124954183,-300799643,-879962661,-500195167 
Top: -124954183,-300799643,-879962661,-500195167 
Top: -124954183,-300799643,-879962661,-500195167 
-654986831,-76506993,890973314,10417739  inserted
Top: -124954183,-300799643,-879962661,-500195167 
Top: -124954183,-300799643,-879962661,-500195167 
-124954183,-300799643,-879962661,-500195167  extracted
662625842,418001557,-786366029,-844128763,-426705292,20405389,-493659258  extracted
-410490975,-225705880,647743009,-882106758,-560441096,-182539963,128834741,281803073  extracted
Top: -967507133,409709839 
-522435357,978589346,116739165,-392609456,-667305261,572213753,537441852  inserted
484219849,732905795,-267925625,-98270235,-461048785,63624007  inserted
783368833  inserted
-967507133,409709839  extracted
-553526596  extracted
-549801728  extracted
-616946098,-384204358,325724000,132758023  extracted
Top: 692843961,-126702687,312982899,-928254944,653403655,-569590977,-749641017,694576907,-518658590 
-970436008  inserted
Top: -970436008 
-970436008  extracted
692843961,-126702687,312982899,-928254944,653403655,-569590977,-749641017,694576907,-518658590  extracted
189550643,-621177020,-717097194,616548992  extracted
Top: 562048686,130573259,208947900,-561801300,-661818882,-206416608 
-836712857,-933731350,730537448,112993942,933842275,-649811622,815699865,-722172051,753171127  inserted
-112483993,652370170,-771447330,878405094,-987208784,135159535,101150226,628057117,-98448700  inserted
562048686,130573259,208947900,-561801300,-661818882,-206416608  extracted
-526503238  extracted
131035591,881811331,635392711,528930633,986660888,560167484,-376216537,-578880086  inserted
193337187,-184270637,-607571313,-411203641,484462791  extracted
677246361,-105472788  inserted
220019247,-41505058,-200935866,348212713,-616407589,494262812,-17013395,-711437512  extracted
26651315,-114558004,339960387,885358862,251482015,841419115,493093764,-327925638,-581824209  inserted
173820479,-374704548,413492526,880372723  inserted
Top: -725176406,977472617,414790192,-143945663,-604055670,-438526830 
-725176406,977472617,414790192,-143945663,-604055670,-438526830  extracted
-152789286,110010622,-377089548,-647200168,741547076,-676856570,-427092950  inserted
-152789286,110010622,-377089548,-647200168,741547076,-676856570,-427092950  extracted
Top: 114681821,-159406758,131864159,328920323,-366460826,-732963905,165442171 
Top: 114681821,-159406758,131864159,328920323,-366460826,-732963905,165442171 
114681821,-159406758,131864159,328920323,-366460826,-732963905,165442171  extracted
921491658,-930597221,466436766,-456220426,-605806036,87616218  extracted
-288225162,439263414,379239323  inserted
-243925107,-267345175  extracted
Top: -892577651,-229302439,611823737 
334819805,-360534063,587452332,516193366,-799668246  inserted
Top: -892577651,-229302439,611823737 
640107754,-942892330,207354163,470418722,-692392654,528859497,163431932,563459819  inserted
Top: -892577651,-229302439,611823737 
Top: -892577651,-229302439,611823737 
-299924075,-717872629,-534342503,200590498,-991993233,22261112,628097445  inserted
-299924075,-717872629,-534342503,200590498,-991993233,22261112,628097445  extracted
-892577651,-229302439,611823737  extracted
356919883,-464813419,-869995963,841751570,-114112148,-176890177,-91384312,-720222084,747749345  extracted
-101077648,-360961570,114678887,-559191840,95936715,-469443440  inserted
-476869060,-82941675,-510552494,730408061,921099988,-364126622,-879138619,771072744,819232358  inserted
-458865826,879026864,-823708700,-709531977,-178905166,-713615812,642364660,-991134488,-838023287  inserted
Top: -458865826,879026864,-823708700,-709531977,-178905166,-713615812,642364660,-991134488,-838023287 
-616161804,-695187713,-169236417,511120555,-267030706,957790495,427636900,190805901,162656764,726969541  inserted
-950232986,897353429,830942632,870536825,295175039,400023238,-549581344  inserted
-2731018,454570969,-418840359,-75228775  inserted
414200933,111722856,157571093  inserted
Top: -458865826,879026864,-823708700,-709531977,-178905166,-713615812,642364660,-991134488,-838023287 
Top: -458865826,879026864,-823708700,-709531977,-178905166,-713615812,642364660,-991134488,-838023287 
-501323611,-239364930,-204258042  inserted
Top: -458865826,879026864,-823708700,-709531977,-178905166,-713615812,642364660,-991134488,-838023287 
-458865826,879026864,-823708700,-709531977,-178905166,-713615812,642364660,-991134488,-838023287  extracted
-412743151  inserted
-695869705  inserted
590422562  inserted
-101077648,-360961570,114678887,-559191840,95936715,-469443440  extracted
-501323611,-239364930,-204258042  extracted
450211542,-40921512,411496194,-984422974,-102162665,-980589670,-970676893,502932153,-102876162  inserted
-276541585,764742652  inserted
450211542,-40921512,411496194,-984422974,-102162665,-980589670,-970676893,502932153,-102876162  extracted
Top: -695869705 
361014947,-647390457,-212205274,163059689,153611791,-111300769  inserted
-606242435,846368917,-609418417,561516692,367597464,879629943,-5546166  inserted
-297700002,-55889509,995500002  inserted
-333860494,-702119392,530157802,519890608,-470059168,-399429817  inserted
-192890207,645978081,111442097,-826400086  inserted
Top: -333860494,-702119392,530157802,519890608,-470059168,-399429817 
-748468178,42959307,-150860716,763558021  inserted
Top: -333860494,-702119392,530157802,519890608,-470059168,-399429817 
Top: -333860494,-702119392,530157802,519890608,-470059168,-399429817 
Top: -333860494,-702119392,530157802,519890608,-470059168,-399429817 
Top: -333860494,-702119392,530157802,519890608,-470059168,-399429817 
-492064211,53249399,210352655  inserted
-665319698,-260820869,-895509422,302439348,-655487194,-270733488,697960806,969416343,687484837  inserted
-333860494,-702119392,530157802,519890608,-470059168,-399429817  extracted
-555306969,397764270,419845865,668721414,204348625,-297310669,439800226,417662177,-777507799  inserted
456061306,258257316  inserted
-695869705  extracted
-805272233,450372340,641448081,-845404008,-517235866,420499727,922456983,-161919001  inserted
68970668,-98837802,201823619,9420685  inserted
Top: -770618555,700713251,368188938,-788899207 
-770618555,700713251,368188938,-788899207  extracted
Top: -784390006,295303284 
Top: -784390006,295303284 
Top: -784390006,295303284 
-784390006,295303284  extracted
-630774078,146346357  extracted
891794248,-317473617,-665520883,911944618  inserted
-2367288,640032967,-19070574  inserted
-393811517,613251543,-791250927,28678284,-556980549,-333405597,-208949003,326498894,-206457216,-466674819  inserted
806538951,-270141201,108343233,613601401,409775296,146604703,264051629,-677317281  inserted
584549525,396588930,291397044,-917995864,-600894954,146645472,861257769,-155597571,-254824587,-569848411  inserted
381920063,-868182656,241648154,-615179841,86773454  inserted
-393811517,613251543,-791250927,28678284,-556980549,-333405597,-208949003,326498894,-206457216,-466674819  extracted
Top: 381920063,-868182656,241648154,-615179841,86773454 
381920063,-868182656,241648154,-615179841,86773454  extracted
-84946562,-396376805  extracted
-711070066,408269141,-304436553,127514662  extracted
Top: 404906932,-884468913 
404906932,-884468913  extracted
-349521325,-358471035,803542241,268404961,-671978161  inserted
-801784746,341755850,715914965,313216493,-542412732,305763573,-486819098,-537140541,229727797  extracted
-993084376,-206732699,742656472  extracted
-960587364,513242702  extracted
187062988,-696228129,-537316287,-267888106,-735854135,950216109,640751951,168704522,102061376,-257888143  extracted
449257190,518798449,502188196,475521863,-377247476,-63464905  inserted
972686149,-317101420,468517725,-915590049,497139393  inserted
-774699920  inserted
Top: -774699920 
-774699920  extracted
627753930,-80937860,-727342223,269388099,-205609967,-995036802,461430230,226080600  inserted
365838680,-715961218,-375405698,-205295220,584486003  inserted
-31147615,88297492,740065423  inserted
-967375377,463134042  inserted
-967375377,463134042  extracted
535095735,-8415801,-335198757  inserted
-260936947,931824517,7957902,-468409139,545710731,-534834272,932593074,699684265,362150045  inserted
532612147,-39046659,-505116282,590133531,747703664  inserted
550991438,53127358,-208258804,104486532,-139726262,669474246,-734415520,-741501076  extracted
-400926848,-492185194,449649932  extracted
Top: 106965932,568248334,-806606657,-568216130,-259026263,518231553 
676880915,646324259,790084065,-831602881,-275167394,769589354,344177441,-530252281,-203414923  inserted
-880916116,70017278,-426074220,727211383,675090961,785305647,-704805267  inserted
39275627,-494299979,-465598002  inserted
Top: 39275627,-494299979,-465598002 
39275627,-494299979,-465598002  extracted
-508400067,960757421,577768828,396464107,566812848,-354660621,-621214214  inserted
106965932,568248334,-806606657,-568216130,-259026263,518231553  extracted
-190974571,-130005575,847439399,285332096,409991364,-737716445,980231610,843004379,214857415,594985210  inserted
-331775735,147835515,-102850964,56269557,818887332,889510588  inserted
Top: -956425374,57536068,462772981 
-956425374,57536068,462772981  extracted
227082853,-888779087,-212521323,-841975222,150831761,-336932965,428742987,-589422423,-85484698  inserted
Top: 227082853,-888779087,-212521323,-841975222,150831761,-336932965,428742987,-589422423,-85484698 
-210581679,302958813,562850084,116678936,712169071,906334207,26803577,380831555,-632239304,-906335842  inserted
-226204910,347953704,384036096  inserted
Top: 227082853,-888779087,-212521323,-841975222,150831761,-336932965,428742987,-589422423,-85484698 
227082853,-888779087,-212521323,-841975222,150831761,-336932965,428742987,-589422423,-85484698  extracted
Top: -909546600,353477171,-811878119,478320444,-492405957,946097193 
-909546600,353477171,-811878119,478320444,-492405957,946097193  extracted
Top: -974454122,-324693154,863344750 
-974454122,-324693154,863344750  extracted
860461515,5267716,664616134,988779571  inserted
-311989960,-913822368,-19195562,325712044,-94915200  inserted
-311989960,-913822368,-19195562,325712044,-94915200  extracted
-405870903,475540798,-267139506,-913056516,-104125008,223651348,558701326  extracted
-430089098  extracted
-872898978,-624691328  inserted
-872898978,-624691328  extracted
Top: 627753930,-80937860,-727342223,269388099,-205609967,-995036802,461430230,226080600 
850679562,-397789637,232333665,-717184517,235519288,98823289  inserted
Top: 627753930,-80937860,-727342223,269388099,-205609967,-995036802,461430230,226080600 
Top: 627753930,-80937860,-727342223,269388099,-205609967,-995036802,461430230,226080600 
701091525,349365635,380834444,734668653,780673547,-845752826  inserted
Top: 627753930,-80937860,-727342223,269388099,-205609967,-995036802,461430230,226080600 
-897193925  inserted
-897193925  extracted
702512803,-915486971,231408679,760765462,-860640581,-805377638,-625777784,149351015  inserted
-954040761,698498796,-838787073,426872680,-618793342,-468245652,-232607451  inserted
-954040761,698498796,-838787073,426872680,-618793342,-468245652,-232607451  extracted
-902995550,932866918,193429772,-942767858,142156891,907817413,-861238635  inserted
702512803,-915486971,231408679,760765462,-860640581,-805377638,-625777784,149351015  extracted
-902995550,932866918,193429772,-942767858,142156891,907817413,-861238635  extracted
-150618180,291377695,245067681,-123602017  inserted
627753930,-80937860,-727342223,269388099,-205609967,-995036802,461430230,226080600  extracted
Top: 35384566,-664440287,24804360,-759685587,-665053249,318730357,-92235572,-24122378,622933395,783533562 
-676863361  inserted
-526221268,579262798,554800866,-458248264,-634077178,846354534,285660251,628813530  inserted
720877075  inserted
127880437,-640783831,-190320502,295907495,691841939,746382523,-374985160,-126399413,-886851939,-185672460  inserted
-550695055,-298765800,-510031396,-172566563,-925321978,396309910,-373302324,-84562768  inserted
Top: -550695055,-298765800,-510031396,-172566563,-925321978,396309910,-373302324,-84562768 
988793098,416238750,836745619,-614109597,762124630,-664698581,999540594  inserted
457076337,532085759,-296095601,114811438,165397040,879259793,130122390,-354568856,-629337088  inserted
904217353,974422114,-824566161,327022112,736155725  inserted
-881266224,-488175757,-236387432,555155874  inserted
-598348907,-693642282,678948684,891159171,-619300123,219644401,-674075247  inserted
-550695055,-298765800,-510031396,-172566563,-925321978,396309910,-373302324,-84562768  extracted
-881266224,-488175757,-236387432,555155874  extracted
Top: -598348907,-693642282,678948684,891159171,-619300123,219644401,-674075247 
398702750,376665120,-844796811,-42323656,355618441  inserted
-598348907,-693642282,678948684,891159171,-619300123,219644401,-674075247  extracted
Top: -676863361 
-676196677,-428872833,478697843,-216615091  inserted
-676196677,-428872833,478697843,-216615091  extracted
106035090,423164147,-965377138,-150437740,629024958,-5046237,-377266833,870663507,755259495  inserted
-676863361  extracted
-354921894,77724808,-268607703,-791292190,-138179169,-276303609,-176040149  inserted
Top: -354921894,77724808,-268607703,-791292190,-138179169,-276303609,-176040149 
386175321,63332988,673425334,-779121187,-537877355,781485355  inserted
-717034755,-394754221,-518590004,864575848,427793972,-831691752,831894131,714129905,-542842228,721080841  inserted
-585246714  inserted
-354921894,77724808,-268607703,-791292190,-138179169,-276303609,-176040149  extracted
31748778,-803884225,-601110096,282934846,496518880  inserted
709794751,-6693910,-219827708,288691692,998477851,-631123250,-582801914  inserted
945995091,-261451709,-424959994,-351926545,506041370,-793403608,750467115,694421445,300997183  inserted
78035317,-348557177,-922151333,-544659382,-479325305,899411566  inserted
-673396481,638962446,-805446775,-661634120,215731193,-229408404,-530593606,-410422242  inserted
-673396481,638962446,-805446775,-661634120,215731193,-229408404,-530593606,-410422242  extracted
78035317,-348557177,-922151333,-544659382,-479325305,899411566  extracted
125024534,-33984401,689807166,211276630,76918195,-163060633,830274680,-394882126,367881839,-519171914  inserted
Top: 31748778,-803884225,-601110096,282934846,496518880 
31748778,-803884225,-601110096,282934846,496518880  extracted
Top: -585246714 
-268334535,-792936513,889899437  inserted
238830799  inserted
-316395969,507325509,790562087,583109345,-526846809  inserted
Top: -585246714 
-585246714  extracted
420939128  inserted
127880437,-640783831,-190320502,295907495,691841939,746382523,-374985160,-126399413,-886851939,-185672460  extracted
35384566,-664440287,24804360,-759685587,-665053249,318730357,-92235572,-24122378,622933395,783533562  extracted
-921943115,-685500639  inserted
-973357526,-143519321,953236890,590700508  inserted
Top: -921943115,-685500639 
-289536395,-754182101,-817890415,-150483762,-946514,998509595,212125828,976442231,711785564,217944472  inserted
-534010145  inserted
-796802239,714897300,723020244,-271224216,746277255,757656886  inserted
Top: -921943115,-685500639 
-676822178,190640031  inserted
-993153158,-111256674  inserted
-921943115,-685500639  extracted
Top: -993153158,-111256674 
-993153158,-111256674  extracted
-534010145  extracted
-125492945,179267733,308953310,778190551,-549338223,-376927199,498892151,-760971371,-714942428  inserted
-896276274,626218488,513573718,-124214854  inserted
-785909153,-691413817,412896651,561188526,461885874,-880932839,984044931,212590248,621558730  inserted
Top: -125492945,179267733,308953310,778190551,-549338223,-376927199,498892151,-760971371,-714942428 
-825819073,414358395,351019787,-563417568,511655515,-240513028,258506312,132948697  inserted
-766363110  inserted
-766363110  extracted
262153758,119100757,-455892955  inserted
-82872219,939851827,416178429  inserted
-125492945,179267733,308953310,778190551,-549338223,-376927199,498892151,-760971371,-714942428  extracted
743470085,-732145771,-311626613,-931088543,-244631309,-110927760,802017182,970524993,-910165301,481188362  inserted
Top: -676822178,190640031 
Top: -676822178,190640031 
-676822178,190640031  extracted
-285511503,181511887  inserted
Top: -412743151 
Top: -412743151 
882975558,924703392,957401010,-278754569,-351897804,736403006  inserted
-479397177,551922992,38317030,-213468614,8764274,-983696458,-372995931  inserted
604307689,-403485733,-694868204,120853979,519730425,-323310368  inserted
996691083,493506140,441364993,525368413,-776232519,868920667,544938779,425870234  inserted
-16551927,-282230808,-787769309,139663431,-468753986,-74212145,747132570  inserted
-142621379,323354176,570297669  inserted
-160936584,965050296  inserted
Top: -479397177,551922992,38317030,-213468614,8764274,-983696458,-372995931 
Top: -479397177,551922992,38317030,-213468614,8764274,-983696458,-372995931 
Top: -479397177,551922992,38317030,-213468614,8764274,-983696458,-372995931 
Top: -479397177,551922992,38317030,-213468614,8764274,-983696458,-372995931 
-542132977  inserted
951324336  inserted
-479397177,551922992,38317030,-213468614,8764274,-983696458,-372995931  extracted
-154672931,872191093  inserted
369212468,725428265,-597636252,140281115,447807932,-28203495  inserted
553681480,878017356,-333674549,-882973301,21184964,652505963  inserted
-16551927,-282230808,-787769309,139663431,-468753986,-74212145,747132570  extracted
Top: -542132977 
Top: -542132977 
32649998,289721245,-642564564,585052609,-849350002,393064291,-628072550,821786538  inserted
Top: -542132977 
761957269,-870552337,-28360747,-323380846,-836035178,-861244024  inserted
-390427830,-607260659,211818113,-733419650  inserted
-794577531,-461086868  inserted
761957269,-870552337,-28360747,-323380846,-836035178,-861244024  extracted
-390427830,-607260659,211818113,-733419650  extracted
Top: -794577531,-461086868 
Top: -794577531,-461086868 
-668858509,-367160812,-722133903,935172512,-576198918  inserted
-668858509,-367160812,-722133903,935172512,-576198918  extracted
-794577531,-461086868  extracted
986949971,-219116107,326420053,651964195,21388730,-135861346,958649785,310130856,-570181758,-231766703  inserted
Top: -542132977 
436277796,957647829,247271969,-470557555,-613759937  inserted
84583924,-776874523,-882610535,-113034407,158914452,-462666002,-963538309,260367362  inserted
-994713251  inserted
Top: 84583924,-776874523,-882610535,-113034407,158914452,-462666002,-963538309,260367362 
Top: 84583924,-776874523,-882610535,-113034407,158914452,-462666002,-963538309,260367362 
84583924,-776874523,-882610535,-113034407,158914452,-462666002,-963538309,260367362  extracted
-574896555,310876471,-281264907  inserted
620652966,112500045,-32197878,896266323  inserted
Top: -994713251 
-994713251  extracted
Top: -574896555,310876471,-281264907 
Top: -574896555,310876471,-281264907 
-574896555,310876471,-281264907  extracted
-938993317  inserted
-61009741,-640953551,-828659367,-612516362,-441569107,-239794428,252818309,35983683  inserted
-189722617,472351004,368251068  inserted
-424189564,-537382395,-483077759,-379398926,173544663,-258344598,46072254,180808338  inserted
-300973926,-844733041,-854879569,-185704921,-364573596,-758545339,-116838009  inserted
651887953,416863695  inserted
-300973926,-844733041,-854879569,-185704921,-364573596,-758545339,-116838009  extracted
Top: -61009741,-640953551,-828659367,-612516362,-441569107,-239794428,252818309,35983683 
555788670,-207065380,-372839290,358563438,-298017451,-508587073,-542165982  inserted
822257055,-376602261,420753410,-305569583,-991399805,364831051,880270172  inserted
90911783,328269172,-954760106,722134429,127170520,967303056,-368804550  inserted
Top: -61009741,-640953551,-828659367,-612516362,-441569107,-239794428,252818309,35983683 
-61009741,-640953551,-828659367,-612516362,-441569107,-239794428,252818309,35983683  extracted
-901789499,-295795632,202474984  inserted
-424189564,-537382395,-483077759,-379398926,173544663,-258344598,46072254,180808338  extracted
163471423,-36029297,-177519509,737299879,588671381,-937831191,-304588032,-455521660,-825997408  inserted
Top: 163471423,-36029297,-177519509,737299879,588671381,-937831191,-304588032,-455521660,-825997408 
Top: 163471423,-36029297,-177519509,737299879,588671381,-937831191,-304588032,-455521660,-825997408 
163471423,-36029297,-177519509,737299879,588671381,-937831191,-304588032,-455521660,-825997408  extracted
555788670,-207065380,-372839290,358563438,-298017451,-508587073,-542165982  extracted
-990334871  inserted
402558881,-845761848,727100591,-758689445,-104958922,207182977,105806218,964847947  inserted
-547095504,-941206310,-365769140,-271755628,422874763,-772424386,-144533889,160055929,-428101190,-504836367  inserted
204468496,-697478695,-407767734,762006816,-836702012,-266734727,-993421720,625066628,-156335925  inserted
-591745526,-926443248,-418098940,-894192284,762366376  inserted
Top: -547095504,-941206310,-365769140,-271755628,422874763,-772424386,-144533889,160055929,-428101190,-504836367 
-757643912,-831503624  inserted
Top: -547095504,-941206310,-365769140,-271755628,422874763,-772424386,-144533889,160055929,-428101190,-504836367 
-993811583,-505981168,12515389,-857578272  inserted
Top: -547095504,-941206310,-365769140,-271755628,422874763,-772424386,-144533889,160055929,-428101190,-504836367 
-547095504,-941206310,-365769140,-271755628,422874763,-772424386,-144533889,160055929,-428101190,-504836367  extracted
34222812,235869374,-334227973,971181549,-910385926  inserted
-116392543  inserted
Top: -993811583,-505981168,12515389,-857578272 
-694984332  inserted
-155075342,237174798,-307462812,466008446,-876137002,-998023487,59698686,-29358621,-976046289,-114967275  inserted
-155075342,237174798,-307462812,466008446,-876137002,-998023487,59698686,-29358621,-976046289,-114967275  extracted
122324299,500455080,-348419844,343336566,-206260802,-234903870,-848137806,-628384551  inserted
-225736944,-559544579  inserted
-621048320,112754554,795072229,526762638,20276260,-866327005,-678541532,909937511,606457813  inserted
Top: -993811583,-505981168,12515389,-857578272 
-122784188,874795990,-134142718,-223974324,-566358443,219461577,579575586  inserted
159308847,73816727,300429825,-879229213,6296631,287274649,-499504550  inserted
114267905,349556352,-614624136,-453085443,225476043,997088304,81782708,-993019465,594871423,513282001  inserted
Top: -993811583,-505981168,12515389,-857578272 
-735886453,947876677,-547989080  inserted
-993811583,-505981168,12515389,-857578272  extracted
Top: -591745526,-926443248,-418098940,-894192284,762366376 
-591745526,-926443248,-418098940,-894192284,762366376  extracted
Top: 204468496,-697478695,-407767734,762006816,-836702012,-266734727,-993421720,625066628,-156335925 
Top: 204468496,-697478695,-407767734,762006816,-836702012,-266734727,-993421720,625066628,-156335925 
-186145711,910145154,-80450813,467731519,390469276,-703411175  inserted
Top: 204468496,-697478695,-407767734,762006816,-836702012,-266734727,-993421720,625066628,-156335925 
Top: 204468496,-697478695,-407767734,762006816,-836702012,-266734727,-993421720,625066628,-156335925 
329538614,327523686,-27935394,553533958,592099256,285622534,-939746957,-952463319,-661762487,231432341  inserted
204468496,-697478695,-407767734,762006816,-836702012,-266734727,-993421720,625066628,-156335925  extracted
Top: -757643912,-831503624 
-757643912,-831503624  extracted
-268779950,-374869232,-843945601  inserted
-565959904  inserted
-57298275,-78157130,-118146765,-141558141,271030535,-690383167,-730731526  inserted
375540501,-676867029,629747096,-867136572,588579851,-171129624  inserted
Top: -57298275,-78157130,-118146765,-141558141,271030535,-690383167,-730731526 
Top: -57298275,-78157130,-118146765,-141558141,271030535,-690383167,-730731526 
-57298275,-78157130,-118146765,-141558141,271030535,-690383167,-730731526  extracted
-268779950,-374869232,-843945601  extracted
Top: 122324299,500455080,-348419844,343336566,-206260802,-234903870,-848137806,-628384551 
848982444,751617278  inserted
122324299,500455080,-348419844,343336566,-206260802,-234903870,-848137806,-628384551  extracted
Top: -901789499,-295795632,202474984 
36839778,-141341428,356881334,-817006050,545085595  inserted
274422180,-506495735,-946750422,576310117  inserted
268446336,751130052,172284529,407775574,901008286,-342658622,-562376475  inserted
-527349862,-814654006,486449407,-372114103  inserted
Top: -527349862,-814654006,486449407,-372114103 
854218147,-985370513,-977133637,-690761790,-601699452,720949273,460549405,120208115  inserted
Top: -527349862,-814654006,486449407,-372114103 
-699503308,894359744  inserted
833630628,-102033163,-826651885,951593558,-932871098,417168392  inserted
Top: -527349862,-814654006,486449407,-372114103 
-558711046,-263674979,-62119806,123816313,27915957,-392514711  inserted
-333807867,-282715291,994909107,721154469,-211885786,813964835,-515013567,-379065237,371728669  inserted
-527349862,-814654006,486449407,-372114103  extracted
-751817582,624206146,-779447503,-219932084,-863656557,-449137295,-833606178,826729291  inserted
Top: -751817582,624206146,-779447503,-219932084,-863656557,-449137295,-833606178,826729291 
-751817582,624206146,-779447503,-219932084,-863656557,-449137295,-833606178,826729291  extracted
Top: -558711046,-263674979,-62119806,123816313,27915957,-392514711 
Top: -558711046,-263674979,-62119806,123816313,27915957,-392514711 
247058083,-573180121,-985125898,564017595,515432980,29815812,256448976  inserted
-526928992,-209633854,-462457488,-301510679  inserted
-21750964,-911660867,-975738656,939651385,815447771,626583411  inserted
Top: -526928992,-209633854,-462457488,-301510679 
Top: -526928992,-209633854,-462457488,-301510679 
Top: -526928992,-209633854,-462457488,-301510679 
Top: -526928992,-209633854,-462457488,-301510679 
-526928992,-209633854,-462457488,-301510679  extracted
95417365,108692796,-947536848,853722252,-538853982,-465091664  inserted
Top: -558711046,-263674979,-62119806,123816313,27915957,-392514711 
564544641  inserted
Top: -558711046,-263674979,-62119806,123816313,27915957,-392514711 
-558711046,-263674979,-62119806,123816313,27915957,-392514711  extracted
854218147,-985370513,-977133637,-690761790,-601699452,720949273,460549405,120208115  extracted
-901789499,-295795632,202474984  extracted
-990334871  extracted
471666101,-739704359  inserted
-938993317  extracted
649518064,-81268525,-67048936  inserted
742397244,523482151  inserted
95417365,108692796,-947536848,853722252,-538853982,-465091664  extracted
-837233679,-848912558  inserted
339434738  inserted
3134159,831622432,-456229839,8163276  inserted
Top: -837233679,-848912558 
-837233679,-848912558  extracted
-609261558,362823888,804192285,202695400,936477752,-443499691,667592780,-936740495  inserted
806928567,-724642490,-373218318,-974877857  inserted
-463730493,-31969101,-494887019,159859583,973493670,696004009,-439540284,-650772781,-482861609,255050410  inserted
Top: 806928567,-724642490,-373218318,-974877857 
Top: 806928567,-724642490,-373218318,-974877857 
546033986,-967322679  inserted
537033738,20343116,-931285210,-884107322  inserted
806928567,-724642490,-373218318,-974877857  extracted
Top: 537033738,20343116,-931285210,-884107322 
537033738,20343116,-931285210,-884107322  extracted
-225736944,-559544579  extracted
Top: -694984332 
-871562713  inserted
-509677319,-689818092,-743453721  inserted
-509677319,-689818092,-743453721  extracted
-311852780,891105506,-753294201,-547594810,-142626267  inserted
Top: -871562713 
Top: -871562713 
Top: -871562713 
Top: -871562713 
Top: -871562713 
-196587255,390253679,355225603,761632907,903675773,-887912962,-164923824  inserted
Top: -871562713 
-871562713  extracted
-311852780,891105506,-753294201,-547594810,-142626267  extracted
-694984332  extracted
124310799,922908739  inserted
-40651952,-55798011,227954313,80125952,556419628,950453200,61897367,-931632279,998987935,329403987  inserted
411600778,615306174  inserted
