Heap initialized
888541858,716596362,-641747320,754458311,-521115014,774719262,913964367 inserted
257894055,-669041827,276554261,-17765112,-191627061,-796150556,-590921670,569056509,589450746 inserted
330385708,-351137023,-909378027,-408919216,788371738,-96721512,261503808 inserted
Top: -628175629,479477167,576901580,-693923917
446144032,65206435,-421928637,564614175,306689407,-901578780 inserted
-457215091,-45427616,-847719760,-449387896,702015416,467931300,423469787,198798521 inserted
579433789,-12207519,503151453,702487028 inserted
952948945,287695641 inserted
-660854603 inserted
-660854603 extracted
446144032,65206435,-421928637,564614175,306689407,-901578780 extracted
Top: -628175629,479477167,576901580,-693923917
116078916,441644303,-750717450,-779189442,359097521 inserted
116078916,441644303,-750717450,-779189442,359097521 extracted
Top: -628175629,479477167,576901580,-693923917
469838307,-247587915,621834433,153726527 inserted
-628175629,479477167,576901580,-693923917 extracted
572186594,-189939316,472796343 inserted
572186594,-189939316,472796343 extracted
-636218750,834025488,150819071,786385314 inserted
Top: -605981537,-213818510,-8975076,157297181,559731402,364498885,582444050,532013561,-797482696
-806974262,-600188765,448712573 inserted
525638877,72666065,-557416474,-825862105 inserted
-583857317,596513032,538940683,-83274359,944550057,-950692760,-123497688 inserted
-806974262,-600188765,448712573 extracted
292486014,158055584,542270626,-730205958,-620243009 inserted
545748783,-397046809,281181085,496079674,-996428363,-535041638,572620745 inserted
517787289,935275899,885225151,459105468,104824346,-520213552 inserted
-10802352,-890341137 inserted
-222234449,-657573832,-283017828,670890249,-536428102,151112771 inserted
-10802352,-890341137 extracted
525638877,72666065,-557416474,-825862105 extracted
47488626 inserted
Top: 47488626
47488626 extracted
Top: 292486014,158055584,542270626,-730205958,-620243009
857621982,-280594722,96133181,-257438166,-885847452,-31613642,839257673 inserted
957743657,-19835965,-908119989,-693832514 inserted
132897260,403505026,-708125486 inserted
Top: 132897260,403505026,-708125486
132897260,403505026,-708125486 extracted
80465457,444791503,-610373939,464649982,-610807964 inserted
80465457,444791503,-610373939,464649982,-610807964 extracted
292486014,158055584,542270626,-730205958,-620243009 extracted
-114944717,-313610137,-227468907 inserted
-670614289,-632881160,-693627247,-638303765,13579306,744708908,286937462,705040073 inserted
Top: -114944717,-313610137,-227468907
482774126,-41870091,-143066677,-116971995,-202456696,891486857,207702729,287165474,-12681528,-788617166 inserted
-201174816,155734659,468458440,60819815 inserted
174013960,838273223,458818148 inserted
Top: -114944717,-313610137,-227468907
448594813,-591108490,-732430087,-637619843,138195142,82503973,456174712,262300089 inserted
423401444,-182688563,-384543998,390050418,676464303,-201320120 inserted
-114944717,-313610137,-227468907 extracted
Top: 448594813,-591108490,-732430087,-637619843,138195142,82503973,456174712,262300089
448594813,-591108490,-732430087,-637619843,138195142,82503973,456174712,262300089 extracted
-201174816,155734659,468458440,60819815 extracted
195656393,485335540,-257757190,980112440,-583372380,-504184074,-623438658,422620407,-782428083 inserted
639209766,407267522,-104570356,-359547141 inserted
352269558,-728731724,38129343,935155321,-945005437,-966809397 inserted
Top: 545748783,-397046809,281181085,496079674,-996428363,-535041638,572620745
689140167,885100974,132610250 inserted
528865760,-239259064,-119715690,-202169219,401586926 inserted
528865760,-239259064,-119715690,-202169219,401586926 extracted
-447056409,-495848397,-111057995,-57521394,-130468196,444244635,280324156,-458297875,-619523464,512468815 inserted
-186466852,-652858142,825349782,-390664458,348441726 inserted
-447056409,-495848397,-111057995,-57521394,-130468196,444244635,280324156,-458297875,-619523464,512468815 extracted
-768963316,-416997263,-427175720 inserted
Top: -768963316,-416997263,-427175720
Top: -768963316,-416997263,-427175720
-768963316,-416997263,-427175720 extracted
582097543 inserted
Top: 545748783,-397046809,281181085,496079674,-996428363,-535041638,572620745
Top: 545748783,-397046809,281181085,496079674,-996428363,-535041638,572620745
552071854,447408456,982211440 inserted
653914212,-423157610,-100036336,348819419,194772972,-758644783,239185031,492410168 inserted
-702739274,203704667,-444046956,-775838332,70370357,270809338,-207098159,89799882,36508962,-623738191 inserted
-133803406 inserted
617922447,-80151711,-56044231,-551669343,-761539786,610304607,724123787,-423263132,-577555938,406852056 inserted
-281300394,99364791,-235083328,-71735364,-703767151,-719281428 inserted
-953468756,854438500,-366060393,-726805546,-415575448,287223112 inserted
Top: -133803406
Top: -133803406
Top: -133803406
Top: -133803406
-509156491,-49208130 inserted
137979520,66157028,845330556,-891628914,-283199898,750522805,-458182932,214627331,-79316505,-796785414 inserted
-133803406 extracted
-495921076,751457021,-734092160,-829520943,-143835986,-275542787 inserted
-980109804,-258433476 inserted
545927770,916386546,56417637 inserted
-980109804,-258433476 extracted
Top: -509156491,-49208130
Top: -509156491,-49208130
742808624,457496317,-657173555,-772994867,-672350243 inserted
Top: -509156491,-49208130
652130847,817551427,-686671531,-490402101,-433991242,-985046220 inserted
-569447001,141378884,264764994,-402746299,5574544,-40917393,-990108149,191948074,-563402035 inserted
-770712142,449946375,53211500 inserted
-509156491,-49208130 extracted
-281300394,99364791,-235083328,-71735364,-703767151,-719281428 extracted
Top: -569447001,141378884,264764994,-402746299,5574544,-40917393,-990108149,191948074,-563402035
Top: -569447001,141378884,264764994,-402746299,5574544,-40917393,-990108149,191948074,-563402035
-806799256,-427827325,793354501,-716874063,649922115,835504272,473194968 inserted
-569447001,141378884,264764994,-402746299,5574544,-40917393,-990108149,191948074,-563402035 extracted
-702739274,203704667,-444046956,-775838332,70370357,270809338,-207098159,89799882,36508962,-623738191 extracted
764732424,-315935624,325423715,-974507409,331767070,42286587 inserted
Top: -770712142,449946375,53211500
-624512296,472636195,-179995592,447284785,835819586 inserted
879842773,-828543315,651780979,-701466479,262818229,-307520282,19513434 inserted
-405242721,238491638,-291397266,-268152865,-329534670,178750118,-175962487,-836769330,-211968810 inserted
Top: -405242721,238491638,-291397266,-268152865,-329534670,178750118,-175962487,-836769330,-211968810
Top: -405242721,238491638,-291397266,-268152865,-329534670,178750118,-175962487,-836769330,-211968810
-405242721,238491638,-291397266,-268152865,-329534670,178750118,-175962487,-836769330,-211968810 extracted
-792638323,940852066,-771717054,-836213601,132173461,-324421830,-943211020 inserted
456557825,-229852591,-885529280,571406007,291131067 inserted
Top: -770712142,449946375,53211500
-770712142,449946375,53211500 extracted
Top: 456557825,-229852591,-885529280,571406007,291131067
Top: 456557825,-229852591,-885529280,571406007,291131067
456557825,-229852591,-885529280,571406007,291131067 extracted
747642493,586617359,-594716710,-861151766,-4660751,603185881 inserted
221409544,997536810 inserted
741586657,-327307898,-85638135,420974322,634848119,815640787 inserted
853025152,430039492,-836703396,-220092313,-614780724,717807237,-679229737,422955970,-579303386,737296800 inserted
-424232915,-359369162,333314498,-165204245,-404847236,-556294675,-799483057,933206997,264007018,712632146 inserted
-267536364,528118491,810843493,58418858 inserted
545748783,-397046809,281181085,496079674,-996428363,-535041638,572620745 extracted
Top: 582097543
505298528,-196408735,918361736,-435463582,338851647,337101609,593625053,-115935870,222945681 inserted
-525402309 inserted
-944938606,-463884521,811114280,718078065 inserted
Top: -525402309
-525402309 extracted
-308258069,-57458689,-946969994,-631493917,-316570613,-609666177,-114194196 inserted
-308258069,-57458689,-946969994,-631493917,-316570613,-609666177,-114194196 extracted
-256809585,838570036,-473884107,333458157,642043496,56344324,-322547775,-910811327,-783329817,360189396 inserted
Top: 582097543
Top: 582097543
582097543 extracted
-605981537,-213818510,-8975076,157297181,559731402,364498885,582444050,532013561,-797482696 extracted
971736302,-229367000,-659312758,-102176291,-241369669,-573240669,165969859 inserted
-260497697,235840649 inserted
-558262470,-778454984,663394212,-835256829 inserted
132285176,-149283089,-872124325,268250542,128709622,-34933441 inserted
-286836009,-962423949,369952274,-309245287,-924588916,-673846688,-26889998,-535519718,-845756286,374418930 inserted
Top: -260497697,235840649
-193670357 inserted
Top: -193670357
-60294199,918787797,555652854,-560290335 inserted
Top: -193670357
-193670357 extracted
-827313969,-35598304,-840472171,548483259,-373022054,582402930 inserted
-39201845,115087016,-420921522,285320015,-266748967 inserted
Top: -260497697,235840649
790337417,549236788,816870680,262585008 inserted
952148952,-891529694,-146993835,-748112325 inserted
-260497697,235840649 extracted
720430743,-992467674,900843019 inserted
909505644,-798087778,78453790,-671196283,-148574395,810520788 inserted
-48003018,-395977633,-390703808,543027544,698761484,956168062,-118613954,-93213787,-963581845 inserted
Top: 132285176,-149283089,-872124325,268250542,128709622,-34933441
392054691,545943225,-479534840,689606179,-220443818,-389831784,-759099386,-410317092,-348186737 inserted
997698460,-93024581,-872385466,-261529475,-577297403,701162300,-355955418 inserted
-489516051,-419257959,360483443,476144459,-344160161 inserted
Top: 132285176,-149283089,-872124325,268250542,128709622,-34933441
778383024,-401382982,832541177,-988310354,-569811712,-927949694,23889752,294601145,290912408,463837649 inserted
132285176,-149283089,-872124325,268250542,128709622,-34933441 extracted
Top: -39201845,115087016,-420921522,285320015,-266748967
-39201845,115087016,-420921522,285320015,-266748967 extracted
Top: -286836009,-962423949,369952274,-309245287,-924588916,-673846688,-26889998,-535519718,-845756286,374418930
Top: -286836009,-962423949,369952274,-309245287,-924588916,-673846688,-26889998,-535519718,-845756286,374418930
606340940,-430937873 inserted
Top: -286836009,-962423949,369952274,-309245287,-924588916,-673846688,-26889998,-535519718,-845756286,374418930
Top: -286836009,-962423949,369952274,-309245287,-924588916,-673846688,-26889998,-535519718,-845756286,374418930
-346700022 inserted
-346700022 extracted
Top: -286836009,-962423949,369952274,-309245287,-924588916,-673846688,-26889998,-535519718,-845756286,374418930
-286836009,-962423949,369952274,-309245287,-924588916,-673846688,-26889998,-535519718,-845756286,374418930 extracted
-561745757,817391820,-511333169,343877537,707728897,610076658,-500294243 inserted
575901209,797290068,-109635000,-623657643,-764245881,-406400876 inserted
-5004680,716169597,-661843553,892961504,-918469933,-379955625,-20306583 inserted
467738027,640103223,498971435,321071885,87751928,-743430915,320022294,577425476 inserted
Top: -489516051,-419257959,360483443,476144459,-344160161
Top: -489516051,-419257959,360483443,476144459,-344160161
-489516051,-419257959,360483443,476144459,-344160161 extracted
-827313969,-35598304,-840472171,548483259,-373022054,582402930 extracted
Top: 134817885,583151794,-165033664
-286822954,-657355202,130293226,332972020,-65419452,854286071 inserted
134817885,583151794,-165033664 extracted
Top: -242098645,-412402878,-79139048,583560800,-87307478,-517312070,-4015709,-830945793
809913712 inserted
-104697909,764948348,-904062601,-161040109,-834265849,-585449155 inserted
-786805598,-815197771,843878854,-496930137,501758838 inserted
758268182 inserted
Top: -242098645,-412402878,-79139048,583560800,-87307478,-517312070,-4015709,-830945793
-233723851,-638040604,-703752391,206892289,257879239 inserted
Top: -233723851,-638040604,-703752391,206892289,257879239
199912874,-944918904,-360590468,489740969,852696146 inserted
-246757534,-168121597,-8050884,-563827495,-337496864,-490935938,637605492,-436588402,-574399430 inserted
Top: -233723851,-638040604,-703752391,206892289,257879239
-754257288 inserted
295918913,-260253461,814655646,-962930361,870450625,794570843,818833381,-458678221,958917332 inserted
-754257288 extracted
-43526688,26476936,262240745 inserted
Top: -233723851,-638040604,-703752391,206892289,257879239
-233723851,-638040604,-703752391,206892289,257879239 extracted
Top: -43526688,26476936,262240745
Top: -43526688,26476936,262240745
-595863229 inserted
7767339,-161895059,-944336534,416782198,978247647,422315069,9778481,-658117551,916784372 inserted
206034437,-980834875,-513416096,-795455244,-635514159 inserted
Top: -595863229
Top: -595863229
Top: -595863229
Top: -595863229
-595863229 extracted
201615366,-195210493,57043465 inserted
Top: 201615366,-195210493,57043465
-189063227,805011151,536909031,841920189 inserted
Top: 201615366,-195210493,57043465
201615366,-195210493,57043465 extracted
206034437,-980834875,-513416096,-795455244,-635514159 extracted
-43526688,26476936,262240745 extracted
-242098645,-412402878,-79139048,583560800,-87307478,-517312070,-4015709,-830945793 extracted
-92851528,-549250105 inserted
-92851528,-549250105 extracted
361836299,-688117019,937293342,92888473,-483770666,-2702533,668462200,83594898,14149454,327867183 inserted
635703809,21401563,-936187295,417715511,-764534756 inserted
585015442 extracted
254953265,4538694,630349736,-419394624 inserted
-294843649,-774140641,-901249459,675746946,-619539832,-938926854,-759204732 inserted
117615395 inserted
Top: 117615395
117615395 extracted
-564781299,-562341021,-776697284,-784940987,-712073895 inserted
203510987,-337121991 inserted
180258481,-965500343,658995228 inserted
Top: -564781299,-562341021,-776697284,-784940987,-712073895
Top: -564781299,-562341021,-776697284,-784940987,-712073895
316567224,-941493175,-626761601 inserted
-346359961,-218953485,342681849,671835691,850193248,160785613,676200006,-279119480,-54374892 inserted
-564781299,-562341021,-776697284,-784940987,-712073895 extracted
Top: 203510987,-337121991
203510987,-337121991 extracted
316567224,-941493175,-626761601 extracted
Top: -401636952,342269686,140135549,-843347647,-968179056,585193944,-444770927,-490797665,351093188
612901339,239235711,204687620,-244898289,-540012430,182156588,236498130,-596291109,479318345 inserted
-844242676,-283294731,-696499303,904336145,63754249,800149094,-742269741,-857061390,783286913,-12757168 inserted
-401636952,342269686,140135549,-843347647,-968179056,585193944,-444770927,-490797665,351093188 extracted
343429919,-644021355,-633595701,219277694,-154107372,-21004129,-680473592 inserted
Top: 343429919,-644021355,-633595701,219277694,-154107372,-21004129,-680473592
Top: 343429919,-644021355,-633595701,219277694,-154107372,-21004129,-680473592
Top: 343429919,-644021355,-633595701,219277694,-154107372,-21004129,-680473592
Top: 343429919,-644021355,-633595701,219277694,-154107372,-21004129,-680473592
Top: 343429919,-644021355,-633595701,219277694,-154107372,-21004129,-680473592
-568378174,-451502478,661711,181527576,159107712,833262382,-816724720 inserted
Top: 343429919,-644021355,-633595701,219277694,-154107372,-21004129,-680473592
343429919,-644021355,-633595701,219277694,-154107372,-21004129,-680473592 extracted
586741840 extracted
456681707,487633239,588915785 extracted
254813984,890643577,984814199,-112843782,-896489343,87515903,-697221348,-841809107 inserted
312076021,97435295,-794079069 inserted
-41551235,-693286281 inserted
691861446,-766614061,-22398765 inserted
-41551235,-693286281 extracted
Top: 312076021,97435295,-794079069
Top: 312076021,97435295,-794079069
312076021,97435295,-794079069 extracted
639155490,400416544,896515076,993073918,292701695,408303018,789322877 inserted
Top: -742856184,-41586423,589260662
Top: -742856184,-41586423,589260662
-742856184,-41586423,589260662 extracted
723964897,-170321780,-911378015,520113895,-366617113,-779948875 inserted
257894055,-669041827,276554261,-17765112,-191627061,-796150556,-590921670,569056509,589450746 extracted
-605473798,92460016,590578743 extracted
591565768,-547061081,-866828096,-348742778,41006040,498872895,43703924,-822477697,444807125,-128506722 extracted
121339947,-96802201,-668185704,359297211,-24154713 inserted
-452844912,807281476,31522125,849766945,495092219,-503058320,81114847,-484432437,-535231787 inserted
Top: 121339947,-96802201,-668185704,359297211,-24154713
121339947,-96802201,-668185704,359297211,-24154713 extracted
986476995,168153368,492658465,875882617,218014722,-965434527,437222942,-551364654,-922925641,727277182 inserted
Top: 593688126,-951174569,230951566,-875570596,-802445026,-739937992,-112902077,-44970323
70490005,-320735532,-792068825,-835530037,-592513590,-195896796,819836198,-891432803,-217453165 inserted
-150435813 inserted
-716621990,338812888,791687797,-205248841,603173413,-692898026,881408323,-92563814,-679926092 inserted
-150435813 extracted
-738106548,-875719909,434854660,-172306470 inserted
Top: -738106548,-875719909,434854660,-172306470
-738106548,-875719909,434854660,-172306470 extracted
-447969128,349674327 inserted
-447969128,349674327 extracted
Top: 593688126,-951174569,230951566,-875570596,-802445026,-739937992,-112902077,-44970323
309477942,-33845634,-179520320,750919582,999617246 inserted
593688126,-951174569,230951566,-875570596,-802445026,-739937992,-112902077,-44970323 extracted
Top: -761314464,594201241,-163850687,-518355897,-17344978,-634532946,388543098,564222667,-865436010,310484524
73595146,537613192,500529627,595563613 inserted
354236027,815679522,17307203,910918784,873021613,199598892,655168107,82491490,-182085429 inserted
Top: -761314464,594201241,-163850687,-518355897,-17344978,-634532946,388543098,564222667,-865436010,310484524
853101507,-38780764,270351002,-259407254,568571232,-733294513,-765381510,732663237,222082613,517361467 inserted
Top: -761314464,594201241,-163850687,-518355897,-17344978,-634532946,388543098,564222667,-865436010,310484524
-25756963,-690306354,122587299,-726139439,-443907918,-653306643,-351448371,-276498460,961368561,127478858 inserted
-761314464,594201241,-163850687,-518355897,-17344978,-634532946,388543098,564222667,-865436010,310484524 extracted
Top: -591516911,238311962,394098718,595267901,-63995199,-788649198
Top: -591516911,238311962,394098718,595267901,-63995199,-788649198
Top: -591516911,238311962,394098718,595267901,-63995199,-788649198
Top: -591516911,238311962,394098718,595267901,-63995199,-788649198
-22069855,230424660,178880282,-487549809,-844298769,562927633 inserted
-22069855,230424660,178880282,-487549809,-844298769,562927633 extracted
Top: -591516911,238311962,394098718,595267901,-63995199,-788649198
-591516911,238311962,394098718,595267901,-63995199,-788649198 extracted
73595146,537613192,500529627,595563613 extracted
141023199 inserted
-461891644,-411490254,531483707,-1147751,-864055130,881661953,63374218,979645548 inserted
938650175,-166507146,485096017,-993251548 inserted
-823555507,137801603,820442829,999438466 inserted
141023199 extracted
-454703735,-70619903,-736121357,-826944739,418492702,88930818,535589072,-965522585,596833194 extracted
228412746,-904784647,-523856902,597775730 extracted
Top: 257242517,-599042505,599326566,-363850512,-666347625,-573913214,-186427409,-111106857,184468430
731017891 inserted
257242517,-599042505,599326566,-363850512,-666347625,-573913214,-186427409,-111106857,184468430 extracted
Top: -876634558,601481139,478935835,491993162,-457810744,466216448,485981433,131282536,-891477013,509300488
-876634558,601481139,478935835,491993162,-457810744,466216448,485981433,131282536,-891477013,509300488 extracted
18365650,-492571130,778355749,-572225899,-703217703,-791076344 inserted
264975586,-921595060,-831591409,-476842492,601759672,-889627774 extracted
794742362,617787017,600190701,-430912605,-318081506 inserted
Top: 602610989,289241007,386722036,106433179,129431980,202929415,-720407031
602610989,289241007,386722036,106433179,129431980,202929415,-720407031 extracted
474221218,604481894,-30973883,562270162 extracted
605080009,-689199552 extracted
805085311,296055110,-410326327,386940465,631995228,600880014,-663239903,-635841819,529802192 inserted
-924222000,646607909,-352461739,616935433,-265973993,572791007,-290239400,-979440940,-126429188 inserted
832625485,-399285406,832348535,-938126167,511561174,-361194609,660194101 inserted
606340940,-430937873 extracted
Top: 507732653,-394915548,248862816,-502865277,-668460660,606478215,129420634
507732653,-394915548,248862816,-502865277,-668460660,606478215,129420634 extracted
170017458,-333017444,355220749,518517375,-244288623,185752397,81027975,-843203293,-497558297 inserted
-614383698,-110285956,507993640,615019275,371852373,271875349 inserted
Top: 170017458,-333017444,355220749,518517375,-244288623,185752397,81027975,-843203293,-497558297
170017458,-333017444,355220749,518517375,-244288623,185752397,81027975,-843203293,-497558297 extracted
610448281,-332381635 extracted
133321259,-434593109,-714809806,-827088917,611425529,-719952098,-457203790 extracted
-530906089,555786359,413446538,612374635,142318037,-74687268,-324342009 extracted
Top: 612901339,239235711,204687620,-244898289,-540012430,182156588,236498130,-596291109,479318345
Top: 612901339,239235711,204687620,-244898289,-540012430,182156588,236498130,-596291109,479318345
612901339,239235711,204687620,-244898289,-540012430,182156588,236498130,-596291109,479318345 extracted
613236033,158131843,-832045829,96121843,-304979983,151697110 extracted
614738644,262035979,-258444949 extracted
Top: -614383698,-110285956,507993640,615019275,371852373,271875349
201939278,-245802945,511503204 inserted
Printing heap:
201939278,-245802945,511503204
-614383698,-110285956,507993640,615019275,371852373,271875349
-700327794,618187530,-348336127
10833628,-457985114,-932503712,-71740989,453138385,620248391,-626334688,-191995994,-281523537
621702734,-395455136,-887365047,-457893551,527092655,-70797858,-577596864,-499230385,-833496902
469838307,-247587915,621834433,153726527
429066195,-979654722,624590364,83689972,467214591
-756315180,-136229028,-825618412,295937340,-877822476,-527576392,624956523
570616814,627385787
254953265,4538694,630349736,-419394624
631305688,-525803571,362178797,92167561
631792033,-328710136,214289757,272305526,214199739,-531328020,-672151374
633008735,-962296211,-963376429,341106586,-620732379
210995763,633244484,-968151661,332958524,-225287213
-897154017,66533083,633253520,319707648,-153973163,-397159475,456174657,90395378
-689625897,633404541,85040233,-977275464,-612732832,303231852,275331699
-676120140,633628671,484246337,-616544795,-852179205,-915730155,-161564239,-553798986,-826171964,448774474
634526856
130727081,-839068553,-633325440,-82566524,510100800,634932009,56057776,-603058980,-748269666
635703809,21401563,-936187295,417715511,-764534756
637369768,134575424,-425650377,-947591332
637385307
-246757534,-168121597,-8050884,-563827495,-337496864,-490935938,637605492,-436588402,-574399430
639209766,407267522,-104570356,-359547141
-450557408,-98466192,-183755789,-637890508,93927002,473503462,583794929,639883085,444926620,-581342447
3308301,-143985097,-211059609,-80222071,640002234,-71710266,-138382681,-677982748
467738027,640103223,498971435,321071885,87751928,-743430915,320022294,577425476
641784065,-614997480,-148473958
643071488,-464850746,-331022340,-217560431
421854620,644616644
312596900,-299386327,382855228,141047846,646520807,6436384,522982286
-924222000,646607909,-352461739,616935433,-265973993,572791007,-290239400,-979440940,-126429188
646922938,389184636,-105797306,119900977,547366460,-455240731,355428639,427820064
573842658,327547946,12923785,83869342,-816827618,13900385,-792698494,646964514,-3318015,-216543886
476975135,76381398,647600217
-467767027,212941707,-573570884,357691823,-45041571,648431019,212446557
-633877595,-6341626,640245867,-749453168,648654877,-818435667
651550977,-680036102
644928046,-193479696,604167493,435759390,652790734,293376839,-103103800,-717302680,-148063540
331221908,653912537,169462236
653914212,-423157610,-100036336,348819419,194772972,-758644783,239185031,492410168
-822927044,-31272690,-111954727,653995629,-404833991,-391546244
515231658,-567820947,654362525,640687616,214266145,-67886873,-969464761
449876697,-216288679,-242742466,-585205799,207702321,655354433,-643338589
-571748035,-632013295,-267593646,-256801621,655517471
655545746,-929401534
549059706,-94721846,658355875,-890848754,-266943628,87419870,340258091,197695635,176638446
-601791853,-571557428,473467361,-377095152,658628021,-729499622,-15743606,-218109499,-641195845
180258481,-965500343,658995228
659296747,-845028070,-470277577,-917629997,-241389894,-535320615
-558262470,-778454984,663394212,-835256829
-71498737,665104601,372595307
-135769228,665119546,183648710,633230224
-534412296,665827939,347587058,-278715056,-106683381,59452904
-377705265,-669362083,57033989,349735031,-126752293,-483347736,303366171,-422014717,666578197,-150995680
-899664938,-552252032,352690990,-764353833,667994764,310186144,641026146
277082893,-450863804,488449996,-690979172,585398400,366585850,-682890991,669772945,213685330
598401859,-936984654,-315945378,669886524,-22555210,-780864885,228454231
-920650753,592745385,244584277,477662704,670357615,79770877
-222234449,-657573832,-283017828,670890249,-536428102,151112771
671762397,93776728,-309320465,123887385
-449347043,672529472
-256700683,-723646448,226967859,673649781,-474291129,-143806157,290151751
-507350224,-614223723,-292695964,673963145,-912002229,39661827
-958918836,-308745485,-893279668,-742547237,674160072
396344201,-861413721,675348298
-294843649,-774140641,-901249459,675746946,-619539832,-938926854,-759204732
-601889893,-513828348,-483993841,166501430,676171748,-58251089
423401444,-182688563,-384543998,390050418,676464303,-201320120
677129743,-902847215
-260846896,274530949,575283420,640502771,677901649,-909028556,387281566,-817548087,-339357332
677909961,609498143,563811897,-816799274,-483948715,-636998183
-959790393,-176160158,-344785261,678658329,-249938827,-240031450,-464535136,-816582422
30807379,679466765,291328527,442962236,-469842891,329286175,-383197226,-994944299
-680999858,236526642,679805430,79620969,374724290,33970014,564285568,-282493420
-688157900,438173077,-746559990,309037838,-66258807,-853858350,-994671661,680301175,-795289986
680684563
67682402,518515317,450555236,-779672927,-435303987,680903912,85153896,360892755,-829538434
657321252,513155050,127662227,539419169,-111131659,-396673088,680968821,-119641688,-429557295,-510058932
358223002,683755097,-113912757,-707079349,300114337,356920928,-235982162,-982105600,-95712997,-966842770
392054691,545943225,-479534840,689606179,-220443818,-389831784,-759099386,-410317092,-348186737
691861446,-766614061,-22398765
669039616,-412166983,283406530,693224132,-171214912,184155050,115275403,-772183630,-819991496,-863825545
693430772,142866269,580706383
-646335417,-147385018,-791111063,693531047,566940369,623153599
368682624,330369371,693998182,-436411013
-982596239,-380129927,696058762,-915896371,-550153682,-19675838
-783227871,-257840268,-316315621,-275054628,696391467
-435369908,297553547,698557432
700334983,581366022,-258276097,697503613
-457215091,-45427616,-847719760,-449387896,702015416,467931300,423469787,198798521
579433789,-12207519,503151453,702487028
562389136,704954931,-963844934,451322352,-952743633,-636144974,-962405224,4070001
705209676
-194819179,403897851,-961320128,573915858,233635855,244686754,-565458914,705706112,-632495329
706245004
-349814965,537331789,192485001,194355771,313135884,706559769,411656178,670125951,90846952,-696296695
708900223,322202067,-512096875,-574517058,408068193,150054919
709480877,454882796,337154408,541619291
-488146244,710953999,-389762380
711665624
275516113,695705531,-175765462,712427206,62813815,-381678299,-227022360,659137712
-506447367,714907199
390861581,-805060622,719106378,75176953,-486022843
280750862,-276058067,-399598087,8734573,719482704,561767140
-926734660,-462392184,720026727,106311550,-794449727,-274545894,556678181
722350758,-140116095,-531325713,-214600721
-828115151,723165156,-695790914,-750856197,133929382,-352885435
723964897,-170321780,-911378015,520113895,-366617113,-779948875
617922447,-80151711,-56044231,-551669343,-761539786,610304607,724123787,-423263132,-577555938,406852056
-783372800,724524090
162881477,334215380,-683732664,725803577
-230555965,261471445,-279355778,-352627051,-119823421,727959704,-686715899,-574106865,-323735459,274576698
231661928,-422445722,-103079813,214162573,52744751,668475151,-483215560,705427813,728612269
88744232,-182417343,729546127,-882638781,-187060210,-54396434,-530225327,275074206
731017891
693355516,-317734832,-540034383,488726331,-511918575,732385158,-642291921,-854888127,421378311,-433548411
-775514639,488471653,-849340687,-935173878,735490825,-677371653,-100209419,394298675,68224909,-838460229
-628091623,-275855135,735765368,231875905,-652320675
411275692,-50367266,647512483,-183452344,-215534624,713464989,528102359,69005581,210517698,736135263
736381657
-723743327,-851801356,-359933483,-947749131,736420769
-223702406,-720802070,738968257
-39250996,740054311
-155926758,-823000774,679958312,585553378,740760273,-348364431,290418108,363354359
75301300,-170213033,644102810,742579752,-425149563,-730455557,-399331492
742808624,457496317,-657173555,-772994867,-672350243
-876253042,297318411,-827618492,743799684
-670614289,-632881160,-693627247,-638303765,13579306,744708908,286937462,705040073
744962591,-629683684,-497512173,612233064,467094115
-260368550,-61245921,745570180,-920907218,320592765,-665751693
-878578772,678912002,245953906,-174913270,412790108,-118389190,-343470552,723316580,746380285
-989264934,445330324,395556397,746411425,-963195357,-778077244,-830186108,-827959907
746752587,617202813
747642493,586617359,-594716710,-861151766,-4660751,603185881
-223643022,-170591294,245847204,-418033112,747988774,381092230
749807483,-363842837,59185614,-477446833,628394818,-796103775
738585490,-121504673,205564298,-184624583,-329564958,88066575,749909323
501500101,750335176,650739433,234880209,-200544584,384733978,-386003167,399658969
-711457099,86899763,323552267,-261839032,181104752,214969079,-665202944,750436055,526001175,551653956
-611193328,170750278,-259618025,-280707896,751405507,-240249752,-619011310,-795248598
-495921076,751457021,-734092160,-829520943,-143835986,-275542787
-947228953,548373704,143889331,-817752747,-973677176,8662844,751658778
-909834789,-396594135,442229820,-534407244,751695512,-554449769,-445347490,-562415659
208882960,219332786,137653973,752281971,512747924,-3110452,-384729549
-798563644,-29009467,67776305,-556037424,-96481139,610491248,752429312,469369205,-826636682
755251237,-717552910,-598715801,-901349524
-831412794,-306207399,-914893311,756366794,-841476147,-419421847,-393218009,-758432342,-473029200,-635304548
-674977416,757020545,-310134553,-48594199,-284695257
758268182
-593956070,524658243,763285205,209280561,218746240,-922979128,-967295598,-129176938
-741978659,172705261,-132810533,206865269,30919226,484167163,-691867812,762602157,764040461
563507244,-495846360,764600552,-849183108
764732424,-315935624,325423715,-974507409,331767070,42286587
-104697909,764948348,-904062601,-161040109,-834265849,-585449155
-885431826,765487438,694849300,-823026605,-112690485,-841658845,-666055779,-280469235,-511603569,243752195
211579142,397525488,-443574309,222569631,765676105,-469420946,268549612,345131768,-277308939
-734677050,-430499844,-523795028,-769448689,183359276,766483683,157528585,-763716824,296732014,748937427
-235024184,-524699702,338922434,-56256478,-76359659,766738283,549349749,-399874006,-204227512
